20.351,30.191,1
33.917,23.01,1
22.591,15.272,1
37.296,19.077,1
36.424,22.572,1
31.848,19.743,1
23.699,32.564,1
29.094,17.74,1
30.838,19.191,1
23.667,30.773,1
24.31,16.465,1
12.819,33.542,1
32.101,39.603,1
31.344,33.427,1
37.424,15.877,1
24.612,34.462,1
28.801,18.174,1
18.529,17.641,1
16.995,24.003,1
23.652,17.19,1
34.566,29.771,1
29.681,29.302,1
31.275,22.486,1
20.723,14.755,1
32.498,17.293,1
23.929,36.859,1
20.497,20.985,1
26.491,34.359,1
21.301,19.344,1
18.369,29.551,1
33.085,37.926,1
17.385,21.14,1
26.146,17.138,1
20.805,32.786,1
32.619,20.956,1
26.289,31.348,1
23.146,33.646,1
26.12,16.693,1
16.364,31.548,1
23.731,18.649,1
23.466,31.382,1
30.73,22.619,1
31.502,27.716,1
34.977,27.204,1
24.659,16.508,1
30.395,21.914,1
28.166,19.492,1
24.963,18.354,1
29.481,18.982,1
20.194,32.345,1
22.829,38.188,1
31.513,19.245,1
15.05,27.223,1
18.225,22.691,1
19.867,9.7388,1
31.921,30.42,1
22.47,15.073,1
16.044,19.332,1
33.254,29.546,1
18.865,19.535,1
25.961,16.371,1
19.102,27.155,1
30.747,32.943,1
26.949,15.508,1
32.119,35.509,1
32.527,29.29,1
29.685,35.7,1
29.161,18.439,1
17.868,29.016,1
33.418,28.828,1
29.718,19.625,1
20.616,33.846,1
39.051,17.857,1
31.708,18.248,1
31.465,31.039,1
24.617,34.46,1
28.241,31.617,1
20.709,18.665,1
18.889,23.525,1
34.897,25.218,1
17.101,21.641,1
20.994,18.598,1
27.331,35.136,1
31.622,23.313,1
27.795,19.265,1
33.778,31.744,1
34.73,20.225,1
16.877,35.349,1
28.736,18.976,1
18.687,32.647,1
36.707,20.067,1
18.767,18.758,1
27.463,19.313,1
36.605,34.191,1
31.16,37.85,1
22.9,30.927,1
25.577,18.377,1
22.342,30.35,1
16.704,32.042,1
32.924,30.98,1
20.441,18.666,1
24.418,18.297,1
17.238,28.35,1
17.181,22.365,1
20.792,15.514,1
40.013,32.701,1
15.282,22.668,1
28.791,9.2868,1
35.953,14.183,1
27.668,19.778,1
30.095,17.902,1
19.565,22.459,1
35.8,26.435,1
33.964,40.65,1
18.511,28.601,1
15.702,18.396,1
31.223,22.44,1
29.756,18.966,1
21.347,17.52,1
30.392,34.343,1
31.413,24.165,1
39.32,21.076,1
32.947,19.659,1
22.061,34.041,1
19.613,27.62,1
17.263,28.884,1
17.586,16.497,1
30.966,27.184,1
25.404,18.214,1
32.473,27.181,1
32.39,29.923,1
31.882,32.546,1
13.768,25.929,1
19.876,31.727,1
33.817,24.756,1
13.727,23.311,1
17.546,35.007,1
41.079,19.381,1
29.904,16.759,1
27.697,18.506,1
18.472,21.688,1
21.342,18.598,1
15.326,25.846,1
32.118,27.126,1
33.613,20.494,1
29.917,21.019,1
33.438,16.555,1
19.26,19.165,1
21.379,18.106,1
20.694,36.782,1
28.507,15.015,1
22.834,10.842,1
26.137,16.997,1
27.411,19.103,1
19.521,23.175,2
30.626,25.655,2
25.583,28.675,2
25.26,26.853,2
23.246,28.724,2
22.507,21.815,2
28.563,26.863,2
29.739,24.441,2
24.378,23.442,2
24.803,26.996,2
24.594,24.233,2
25.063,22.574,2
26.099,25.921,2
27.244,25.301,2
25.488,28.527,2
25.32,27.922,2
29.359,27.741,2
26.547,21.735,2
26.608,28.639,2
22.667,25.65,2
24.621,19.938,2
24.469,24.314,2
24.488,30.076,2
23.504,24.892,2
24.844,25.821,2
27.637,22.373,2
22.399,26.534,2
21.464,20.73,2
28.505,23.422,2
24.912,25.57,2
20.651,28.376,2
26.57,29.849,2
21.757,25.19,2
22.955,19.941,2
21.912,21.545,2
20.778,21.704,2
22.327,26.563,2
27.18,22.679,2
22.226,28.688,2
28.157,21.642,2
21.323,22.39,2
26.11,27.064,2
22.954,21.57,2
23.815,24.945,2
26.257,24.785,2
26.556,24.202,2
25.173,23.584,2
25.632,29.093,2
26.051,19.54,2
28.166,29.325,2
25.267,22.151,2
24.155,20.59,2
24.185,23.758,2
28.452,24.996,2
26.451,25.677,2
21.071,20.827,2
19.448,25.872,2
27.123,21.487,2
25.439,24.515,2
26.476,22.89,2
28.818,20.876,2
25.688,21.441,2
19.209,25.413,2
22.186,22.667,2
28.563,27.477,2
28.66,20.529,2
30.652,26.181,2
25.738,22.366,2
25.912,26.436,2
27.256,25.906,2
26.856,20.275,2
24.628,25.365,2
25.421,26.362,2
22.959,21.824,2
24.647,24.261,2
24.23,19.68,2
24.336,27.877,2
22.797,26.353,2
24.434,27.426,2
22.188,27.799,2
28.186,22.487,2
26.433,23.808,2
27.846,22.982,2
29.351,24.884,2
23.461,23.151,2
22.499,24.622,2
26.735,26.435,2
21.484,21.746,2
24.81,27.612,2
27.226,21.887,2
24.266,23.934,2
23.535,29.295,2
26.034,27.326,2
20.985,21.756,2
28.316,22.302,2
21.845,20.859,2
25.337,22.554,2
22.598,25.722,2
28.663,24.76,2
22.021,29.222,2
21.615,25.574,2
26.451,22.83,2
27.821,24.86,2
21.677,25.977,2
22.001,27.559,2
23.406,23.215,2
25.612,28.578,2
23.765,27.887,2
24.662,25.92,2
25.732,25.752,2
25.949,21.171,2
21.091,23.971,2
23.202,25.275,2
27.612,25.253,2
26.076,29.667,2
30.535,23.862,2
25.791,23.909,2
25.013,23.388,2
24.805,26.243,2
20.711,23.87,2
23.907,25.817,2
25.201,25.645,2
26.751,26.39,2
27.237,23.914,2
29.903,23.823,2
29.185,24.97,2
27.659,26.995,2
23.59,28.04,2
23.318,20.292,2
23.301,27.302,2
22.986,25.42,2
22.078,23.218,2
27.525,26.899,2
28.521,25.383,2
25.449,23.618,2
28.798,26.851,2
23.303,27.132,2
27.308,24.801,2
20.615,28.607,2
28.619,27.855,2
21.275,24.679,2
27.141,27.526,2
23.771,22.189,2
23.913,22.988,2
28.359,26.809,2
26.63,19.928,2
22.847,26.909,2
25.691,24.142,2
22.266,21.102,2
24.16,28.162,2
27.42,28.227,2
23.32,23.972,2
22.603,29.173,2
22.101,25.915,2
23.829,27.779,2
27.181,21.162,2
23.765,30.555,2
25.605,24.365,2
23.361,26.616,2
25.102,25.21,2
23.465,26.243,2
26.776,21.343,2
22.453,27.757,2
29.046,26.46,2
23.432,21.769,2
24.035,26.438,2
26.043,24.987,2
23.787,24.506,2
21.877,24.847,2
28.345,23.007,2
26.329,29.743,2
29.739,21.662,2
25.492,28.802,2
24.75,24.878,2
24.161,25.859,2
24.851,21.876,2
24.396,24.111,2
24.386,25.048,2
23.586,22.556,2
26.254,26.97,2
26.995,26.243,2
20.385,24.012,2
25.484,22.549,2
28.855,23.421,2
26.965,29.467,2
20.608,26.516,2
25.202,28.804,2
24.762,22.381,2
27.259,23.245,2
21.002,26.398,2
23.418,22.37,2
28.025,29.228,2
25.939,28.261,2
24.187,29.314,2
22.899,25.367,2
28.839,26.892,2
23.681,29.595,2
21.969,25.662,2
21.206,23.471,2
23.065,23.974,2
25.951,22.086,2
21.303,22.89,2
27.001,27.352,2
28.902,28.43,2
24.018,30.237,2
28.11,28.907,2
28.099,24.089,2
27.732,29.719,2
21.37,22.834,2
24.352,23.108,2
25.992,25.973,2
22.313,21.898,2
26.172,24.797,2
26.912,28.807,2
26.826,24.327,2
23.722,26.742,2
28.882,27.744,2
26.666,25.599,2
24.641,21.69,2
20.727,24.904,2
25.519,26.652,2
25.824,21.279,2
23.252,28.236,2
28.4,27.106,2
29.223,23.418,2
28.805,25.489,2
22.649,21.908,2
24.371,23.606,2
25.206,21.467,2
28.405,27.306,2
26.02,22.079,2
28.482,25.906,2
23.275,28.548,2
28.925,20.784,2
28.679,25.954,2
23.55,22.235,2
23.645,24.38,2
22.782,24.546,2
24.505,24.494,2
22.027,29.446,2
24.949,23.575,2
26.102,20.443,2
24.923,21.122,2
22.324,21.742,2
23.234,25.997,2
21.694,26.527,2
29.305,24.507,2
26.446,20.466,2
26.829,27.383,2
27.894,27.744,2
27.604,28.248,2
23.762,24.747,2
23.447,20.537,2
23.651,24.26,2
25.791,25.094,2
23.149,22.007,2
26.521,29.725,2
25.525,24.588,2
28.046,27.419,2
26.759,26.653,2
24.921,25.418,2
23.404,25.509,2
24.502,22.393,2
23.133,28.03,2
21.788,25.759,2
21.692,23.73,2
26.32,27.851,2
28.15,27.29,2
24.599,25.727,2
23.253,29.011,2
22.501,23.626,2
23.607,27.317,2
21.101,25.676,2
22.011,24.822,2
22.628,19.921,2
29.716,23.692,2
23.466,20.702,2
24.642,26.997,2
29.819,25.18,2
27.839,23.767,2
29.872,26.351,2
26.387,27.759,2
22.434,21.818,2
23.316,23.587,2
21.758,22.036,2
27.227,22.016,2
27.336,23.924,2
23.121,23.032,2
28.135,21.791,2
21.742,21.568,2
25.119,26.113,2
27.367,30.261,2
23.575,28.749,2
28.095,21.62,2
24.287,30.44,2
25.116,27.541,2
23.256,29.028,2
23.314,25.096,2
23.985,30.398,2
26.136,26.08,2
22.969,28.742,2
20.675,21.757,2
22.274,26.946,2
24.125,25.89,2
21.494,25.027,2
29.842,24.699,2
23.074,27.287,2
29.038,21.643,2
27.196,25.943,2
27.044,24.789,2
23.682,23.598,2
26.076,25.046,2
27.517,20.608,2
26.865,25.449,2
24.03,24.646,2
26.188,25.275,2
28.32,22.836,2
24.85,26.249,2
26.053,20.828,2
24.423,23.258,2
23.352,21.89,2
26.451,22.571,2
24.422,29.386,2
22.781,28.159,2
24.949,25.664,2
23.318,23.381,2
27.436,27.746,2
23.819,30.198,2
25.619,26.188,2
26.261,25.247,2
27.839,27.728,2
24.769,23.242,2
26.867,26.863,2
22.592,24.578,2
26.264,22.931,2
22.678,25.163,2
21.619,26.153,2
26.033,29.568,2
21.28,23.863,2
22.548,29.834,2
21.302,25.211,2
22.299,25.192,2
24.354,27.061,2
28.326,25.287,2
28.785,21.611,2
24.9,24.089,2
22.386,27.518,2
24.008,22.54,2
27.183,26.632,2
26.069,28.093,2
8.3089,13.371,3
15.938,15.825,3
-10.718,13.655,3
8.6245,15.072,3
-3.3066,21.352,3
5.2348,11.764,3
2.3402,21.004,3
6.7968,14.104,3
-0.509,9.3165,3
8.3301,11.14,3
5.8621,14.572,3
14.405,12.286,3
3.4085,30.337,3
3.0845,18.876,3
10.938,19.609,3
9.1615,19.585,3
3.0096,17.09,3
6.8318,20.973,3
-1.917,12.688,3
1.0811,17.941,3
3.6409,15.6,3
4.733,12.759,3
10.675,10.305,3
8.792,16.472,3
6.85,12.472,3
5.8474,20.19,3
4.0442,13.223,3
-0.7976,16.787,3
-0.39501,8.9435,3
0.65404,19.594,3
7.772,13.555,3
6.569,19.021,3
0.95508,15.829,3
-2.1999,20.378,3
2.4318,15.231,3
0.51092,8.6279,3
7.1439,13.871,3
-1.268,15.212,3
16.748,12.688,3
5.912,14.068,3
3.1788,14.193,3
5.802,11.123,3
5.7908,20.853,3
9.6082,12.297,3
6.641,25.733,3
8.9193,23.989,3
1.969,17.298,3
5.2756,10.941,3
7.2772,13.991,3
8.3737,16.618,3
0.8278,16.84,3
5.8986,17.203,3
-0.14012,13.17,3
10.078,12.372,3
6.979,22.531,3
-0.95887,8.5105,3
1.4721,14.954,3
11.157,16.314,3
9.715,10.336,3
8.4828,9.325,3
13.634,15.587,3
5.9906,13.645,3
12.713,14.847,3
12.136,16.436,3
5.4128,14.877,3
11.883,20.238,3
1.7238,29.811,3
4.7361,16.225,3
3.0725,12.708,3
4.3489,19.367,3
7.5195,13.183,3
4.2669,13.148,3
14.618,10.046,3
10.648,18.822,3
2.3863,20.919,3
10.501,20.368,3
4.95,11.286,3
-2.9601,17.017,3
1.6985,9.8599,3
8.5881,21.504,3
4.6559,16.303,3
6.3619,1.1373,3
6.9817,12.981,3
5.287,17.693,3
5.9974,20,3
2.8669,19.103,3
6.2311,18.925,3
13.504,13.403,3
9.8645,12.058,3
5.6803,22.155,3
3.7066,18.28,3
8.9303,18.262,3
2.331,13.237,3
1.6252,19.494,3
6.0278,10.377,3
7.3169,13.195,3
-4.7398,3.9396,3
0.85963,13.577,3
6.9193,22.072,3
1.1346,17.668,3
10.638,16.737,3
4.198,12.66,3
-2.0095,14.724,3
6.9894,6.5659,3
11.204,14.043,3
12.124,17.858,3
14.78,17.628,3
5.939,22.192,3
7.4926,11.361,3
2.9484,21.576,3
9.8715,12.915,3
7.1058,11.026,3
4.9581,15.021,3
1.4944,13.43,3
4.4325,14.184,3
5.4757,8.4034,3
11.523,13.892,3
3.1941,11.503,3
10.162,16.116,3
4.6609,20.036,3
-0.87559,17.166,3
6.9204,28.791,3
6.8125,14.794,3
-6.9844,13.09,3
2.6992,12.377,3
5.2481,16.421,3
3.3161,12.391,3
6.8338,23.256,3
-4.5269,19.916,3
-10.127,12.171,3
1.5778,17.29,3
5.0253,21.361,3
-1.5559,24.113,3
3.519,14.328,3
-3.3079,10.635,3
5.3575,9.1206,3
6.6107,11.324,3
-2.8756,12.439,3
-2.3275,16.082,3
3.0259,18.683,3
10.725,13.742,3
3.6217,18.42,3
4.6287,18.147,3
3.045,15.422,3
7.7871,7.1869,3
5.2662,24.088,3
6.1901,6.6419,3
8.5129,18.173,3
5.0133,10.22,3
6.4496,20.169,3
-3.7154,17.996,3
8.7676,20.013,3
8.1196,15.691,3
1.7279,19.695,3
9.3275,10.129,3
7.5118,13.848,3
-0.47256,5.7571,3
3.0161,8.2183,3
2.3852,16.686,3
7.2199,16.32,3
5.753,12.659,3
-0.55102,17.771,3
8.7391,19.859,3
6.6796,19.72,3
1.3656,13.178,3
2.0519,3.1402,3
-0.16564,14.635,3
-4.1854,14.579,3
9.4994,15.174,3
0.66737,12.602,3
5.3158,18.043,3
7.4925,20.625,3
2.9434,10.455,3
1.5567,14.908,3
1.9051,10.089,3
0.99562,9.3891,3
8.2086,21.214,3
4.9351,16.814,3
4.0736,15.845,3
-0.99744,13.761,3
11.676,13.048,3
2.858,16.56,3
0.67029,19.074,3
3.3817,14.313,3
11.38,10.7,3
5.1405,21.594,3
0.94393,17.611,3
3.6079,9.7775,3
7.6954,11.925,3
-0.045485,21.486,3
0.94352,12.127,3
5.9151,12.793,3
12.494,15.439,3
0.50676,15.772,3
10.099,12.948,3
0.73649,25.506,3
5.3754,12.816,3
9.7552,20.415,3
1.4758,10.936,3
2.0424,15.462,3
6.8826,13.217,3
-5.4372,13.129,3
-0.41817,12.467,3
6.3259,19.865,3
6.8663,21.027,3
8.4721,7.1291,3
9.9797,7.0446,3
4.7184,12.35,3
2.692,14.85,3
5.6739,13.634,3
-0.04626,19.015,3
10.427,16.011,3
9.4489,8.3867,3
1.8933,11.123,3
4.6921,22.348,3
5.3545,17.55,3
5.4272,6.8357,3
1.8047,20.019,3
4.4557,14.334,3
14.616,6.1218,3
8.7907,13.194,3
3.0466,11.69,3
10.846,10.443,3
-3.1828,19.623,3
3.8539,24.881,3
2.9466,14.607,3
9.9312,18.954,3
7.6848,6.827,3
9.094,15.311,3
3.1855,14.888,3
3.7335,10.603,3
2.4321,13.62,3
4.1115,13.923,3
6.3483,17.269,3
3.8578,14.113,3
-9.9861,16.432,3
13.874,7.2518,3
9.4114,17.893,3
10.021,13.473,3
-2.2756,22.136,3
6.22,7.3254,3
4.0482,17.538,3
9.8368,8.7388,3
10.421,9.2152,3
8.291,18.205,3
9.6031,12.555,3
9.1881,14.13,3
1.3303,8.3735,3
4.1439,16.442,3
-0.96565,9.5946,3
3.7735,22.308,3
1.8523,10.102,3
-6.757,17.642,3
11.439,17.508,3
-4.2284,8.4039,3
10.491,7.1098,3
4.662,16.509,3
15.289,4.0469,3
0.26932,11.96,3
7.3277,13.5,3
4.0372,-1.8705,3
4.6802,13.086,3
13.695,10.039,3
9.5232,12.434,3
4.0063,17.756,3
-1.1463,16.673,3
2.1371,8.2756,3
-4.5531,8.2503,3
6.7714,16.731,3
3.7499,16.885,3
1.1836,15.475,3
0.12485,16.148,3
3.7795,10.239,3
-3.4673,20.543,3
5.4853,23.028,3
4.8891,-0.40346,3
5.9005,18.741,3
1.5207,11.715,3
8.7733,12.009,3
12.417,10.843,3
12.87,13.195,3
-0.78019,15.279,3
1.0549,16.392,3
-1.1953,15.388,3
6.6636,15.927,3
8.4986,22.413,3
10.391,12.58,3
8.4986,15.038,3
6.1848,13.296,3
5.6053,16.262,3
4.7525,17.433,3
2.5279,9.6823,3
-5.9389,23.961,3
7.4853,10.18,3
-2.9796,12.437,3
11.699,11.852,3
8.4298,19.36,3
5.4591,14.34,3
9.4484,16.745,3
-2.6585,9.0212,3
9.0173,23.317,3
-7.1353,17.103,3
2.6228,15.835,3
7.3481,11.843,3
7.4283,11.951,3
10.89,13.229,3
8.8569,8.7162,3
5.6277,15.521,3
1.4187,10.24,3
11.19,21.246,3
7.0026,20.691,3
6.0151,20.629,3
5.5199,13.971,3
6.5949,16.864,3
6.1726,11.91,3
0.55144,13.119,3
7.9921,15.987,3
14.307,5.9684,3
6.316,15.901,3
12.502,6.3909,3
8.5341,15.274,3
16.117,9.5284,3
9.2428,25.074,3
-5.0887,11.536,3
9.0364,9.3614,3
13.017,11.408,3
10.558,12.946,3
1.0979,15.554,3
-0.76958,9.032,3
3.1269,20.886,3
2.1619,2.2879,3
5.9328,19.083,3
9.8919,9.7434,3
2.1418,17.865,3
5.8351,16.746,3
10.213,6.0421,3
5.7568,15.194,3
6.071,10.084,3
-0.50548,16.871,3
9.8459,15.741,3
6.9822,7.7931,3
4.0204,23.624,3
8.3835,21.784,3
-4.422,14.058,3
-2.5273,14.653,3
-0.4069,16.369,3
12.968,21.791,3
8.5577,19.041,3
5.0325,18.656,3
8.7521,16.033,3
