3.1589,1.0663,1
3.3232,2.3345,1
1.0814,0.93338,1
5.4817,0.92497,1
3.201,1.2768,1
4.0687,4.7471,1
3.5916,3.7063,1
3.888,0.2776,1
3.8542,2.9047,1
3.7249,3.6377,1
3.9234,1.3148,1
1.9796,2.5891,1
2.7847,4.519,1
3.1546,4.2285,1
4.8759,3.936,1
2.0067,2.543,1
2.6337,1.9339,1
5.1478,5.2041,1
4.6676,4.1219,1
5.1729,3.8501,1
0.88597,2.216,1
6.6276,2.7356,1
2.3013,-0.61077,1
4.6105,1.6405,1
4.0614,2.4644,1
4.6054,5.0159,1
3.9619,0.31476,1
2.9317,1.1325,1
4.6448,1.7633,1
2.561,2.2354,1
3.5505,3.3955,1
2.8058,3.6712,1
3.3824,1.1871,1
2.2081,1.9479,1
2.826,3.6609,1
3.9162,2.6103,1
3.0724,3.0739,1
3.9145,2.5552,1
4.2255,3.6654,1
3.0505,0.048961,1
2.939,0.66913,1
4.9045,2.9063,1
5.0725,2.8918,1
3.7437,2.8606,1
0.44842,3.016,1
3.4681,1.8369,1
4.768,3.5301,1
2.3331,1.1009,1
4.3758,1.0939,1
5.0709,4.9437,1
3.2611,1.2303,1
2.0411,1.3057,1
3.2101,2.4093,1
3.6792,3.5971,1
2.2876,2.5012,1
4.7471,2.4341,1
4.9438,3.1234,1
4.1302,4.874,1
4.2796,2.2832,1
2.9613,1.0408,1
3.4522,2.1285,1
2.5439,0.53047,1
1.9196,3.8861,1
3.3189,3.4187,1
3.2281,3.0337,1
3.9614,3.2564,1
3.6306,1.5089,1
1.7121,1.4084,1
3.4994,2.0467,1
4.4738,4.4805,1
2.3644,3.5879,1
5.3987,1.8891,1
6.5611,4.4454,1
3.9441,2.9333,1
5.4817,3.4674,1
1.775,-1.4268,1
2.4822,3.3094,1
5.0258,5.539,1
2.4019,2.5006,1
3.675,3.7049,1
2.4386,2.8051,1
3.8606,3.072,1
3.0636,4.1517,1
4.1007,3.6514,1
3.4001,3.957,1
4.7325,3.0946,1
2.6892,1.5864,1
3.3432,2.2293,1
5.0803,4.4016,1
3.0305,0.87461,1
2.2786,2.4477,1
4.4265,4.8667,1
3.5928,2.5843,1
3.6099,6.5823,1
4.6018,3.4857,1
2.9652,1.985,1
5.3452,4.5746,1
6.4074,4.9281,1
3.0869,2.243,1
3.9892,2.1979,1
1.66,-0.79315,1
2.6639,0.51714,1
2.9204,1.6339,1
6.3025,4.2048,1
2.8701,4.5471,1
2.411,4.9633,1
1.8142,4.4464,1
5.4174,3.7911,1
4.4653,3.5648,1
2.6427,3.5731,1
0.90842,0.48591,1
3.5207,3.0895,1
3.3873,3.7532,1
3.5672,3.4285,1
4.2082,2.4874,1
3.4251,4.5794,1
5.2297,3.7359,1
3.6065,1.0967,1
2.7851,0.72461,1
3.2058,2.1604,1
4.339,4.4381,1
3.1429,2.8361,1
1.5335,2.1413,1
13.656,12.759,2
12.804,11.054,2
12.414,9.5708,2
14.305,12.831,2
11.158,12.192,2
13.381,9.225,2
13.141,9.245,2
13.182,11.588,2
12.644,9.8859,2
13.266,11.579,2
13.006,9.0464,2
13.231,10.127,2
14.517,10.791,2
14.171,10.599,2
14.399,12.301,2
12.785,12.941,2
15.369,11.071,2
11.551,10.506,2
15.135,9.5442,2
11.896,9.0704,2
15.26,11.884,2
13.203,9.9012,2
10.825,10.804,2
12.543,8.1838,2
12.509,12.478,2
11.988,10.074,2
13.241,11.448,2
13.975,11.658,2
12.875,10.189,2
12.901,9.6276,2
14.098,11.305,2
12.323,11.001,2
13.171,10.724,2
14.871,11.728,2
13.69,9.9302,2
12.537,9.5097,2
12.841,10.529,2
12.906,10.667,2
11.113,10.259,2
12.796,9.3155,2
13.308,9.3762,2
14.154,12.374,2
12.415,11.322,2
9.8773,11.28,2
14.058,10.184,2
12.658,9.5421,2
12.804,8.9534,2
11.371,11.075,2
12.855,10.742,2
12.696,8.9055,2
12.013,9.6942,2
13.42,11.371,2
12.7,10.49,2
12.103,10.579,2
14.386,8.4459,2
13.1,10.645,2
13.175,11.117,2
12.796,9.8031,2
11.752,10.331,2
12.682,11.893,2
12.241,7.7883,2
10.698,10.555,2
11.839,9.6353,2
12.981,10.055,2
11.45,10.722,2
12.444,9.266,2
12.639,9.7681,2
12.501,11.137,2
12.361,8.2894,2
14.734,11.782,2
14.238,12.723,2
13.341,11.553,2
11.016,8.7566,2
12.618,7.6104,2
12.318,10.585,2
14.276,9.9914,2
12.447,8.6316,2
12.887,10.601,2
11.107,11.872,2
12.93,9.4593,2
13.682,9.5171,2
12.105,9.8657,2
13.417,11.307,2
13.534,8.526,2
13.404,7.8635,2
13.238,9.833,2
12.943,8.6052,2
12.149,11.009,2
11.549,9.2938,2
13.887,13.007,2
13.977,9.0321,2
13.598,11.862,2
13.426,10.938,2
14.63,11.01,2
13.831,11.504,2
13.527,12.7,2
12.414,11.692,2
14.192,9.4113,2
13.53,7.6807,2
12.839,10.664,2
13.027,11.252,2
12.619,9.2812,2
14.132,10.806,2
12.651,11.635,2
11.726,8.8039,2
12.095,10.186,2
13.18,9.5058,2
12.809,10.743,2
14.049,10.608,2
12.739,10.012,2
11.592,9.0283,2
15.126,10.88,2
13.245,12.039,2
11.978,10.932,2
12.229,9.746,2
12.985,11.858,2
10.557,10.872,2
12.903,9.0578,2
14.289,8.8334,2
13.829,10.044,2
11.782,11.04,2
13.306,11.669,2
12.809,10.961,2
11.949,9.9346,2
14.862,10.584,2
12.381,9.494,2
13.56,10.161,2
13.428,11.496,2
13.809,10.464,2
13.398,10.526,2
12.658,12.103,2
12.577,12.043,2
13.328,9.6469,2
13.232,9.878,2
13.176,9.9481,2
13.353,12.126,2
12.172,10.052,2
14.164,9.1378,2
12.121,10.401,2
14.111,8.2515,2
11.655,11.073,2
11.628,8.0704,2
13.687,11.361,2
12.077,9.9622,2
12.171,9.9274,2
11.293,10.128,2
11.911,10.432,2
12.73,10.634,2
12.887,11.096,2
13.138,10.831,2
12.917,11.328,2
13.203,11.466,2
11.602,9.2432,2
12.94,10.448,2
13.871,10.737,2
14.358,12.134,2
10.573,10.953,2
13.703,9.7893,2
13.523,11.117,2
12.899,9.8343,2
14.312,9.5676,2
11.302,11.519,2
13.054,10.439,2
14.134,13.113,2
12.921,10.616,2
11.64,11.047,2
12.247,11.66,2
13.154,9.3836,2
13.491,11.075,2
11.891,10.149,2
13.069,10.979,2
13.595,11.894,2
13.571,11.386,2
13.407,10.518,2
12.056,9.9648,2
13.417,12.547,2
13.332,11.968,2
12.25,10.288,2
15.246,10.598,2
12.494,11.043,2
11.072,8.9732,2
11.313,9.9976,2
13.524,9.3524,2
14.23,11.388,2
13.493,10.831,2
15.231,12.449,2
13.15,10.678,2
13.556,13.153,2
12.647,9.4254,2
13.917,11.631,2
12.658,11.51,2
12.111,10.1,2
9.4948,10.974,2
11.763,9.7221,2
11.252,9.7212,2
12.781,11.06,2
14.483,10.527,2
11.188,10.758,2
12.383,9.3317,2
13.557,10.482,2
12.919,11.411,2
14.508,11.688,2
13.075,11.13,2
10.411,9.6472,2
13.685,10.042,2
11.348,9.448,2
12.847,11.463,2
12.529,9.9582,2
14.755,10.049,2
12.044,9.1928,2
12.222,9.9152,2
12.25,8.4127,2
13.437,8.8935,2
13.151,10.337,2
13.458,9.4092,2
13.369,10.382,2
12.228,8.1247,2
12.416,8.5312,2
12.921,11.688,2
12.414,9.1805,2
13.595,11.395,2
15.613,10.89,2
14.721,10.642,2
12.454,8.7367,2
14.03,12.809,2
13.305,9.6111,2
12.913,9.6544,2
12.956,9.21,2
11.241,11.348,2
13.91,10.977,2
13.846,11.094,2
13.885,9.5659,2
13.467,12.474,2
12.548,9.4102,2
11.837,8.7361,2
12.192,10.514,2
13.658,11.401,2
12.898,10.41,2
14.085,8.8204,2
13.419,12.237,2
10.798,10.155,2
11.825,10.308,2
11.581,10.484,2
11.757,8.2183,2
12.526,11.024,2
13.306,10.282,2
9.7945,7.8265,2
13.269,10.34,2
13.256,10.399,2
13.81,10.56,2
12.327,8.6135,2
13.318,11.14,2
11.86,11.942,2
13.503,10.87,2
11.363,10.021,2
13.789,10.045,2
10.525,7.6981,2
12.152,12.098,2
13.157,8.5187,2
12.377,9.9044,2
11.795,11.624,2
12.556,10.573,2
12.624,13.403,2
12.363,9.6019,2
13.959,8.8805,2
11.314,11.802,2
12.393,10.113,2
14.843,10.501,2
14.35,11.091,2
14.959,8.9259,2
11.609,10.815,2
12.849,9.1713,2
14.918,12.94,2
14.256,11.401,2
11.915,11.396,2
11.391,10.64,2
13.964,12.081,2
11.177,10.38,2
12.48,12.455,2
13.581,10.32,2
11.14,11.655,2
13.698,12.996,2
13.304,9.3798,2
12.692,9.1853,2
12.748,12.479,2
13.302,10.465,2
14.856,12.406,2
13.263,10.832,2
13.653,10.611,2
13.433,11.756,2
11.964,8.2259,2
10.836,9.6995,2
13.523,9.7837,2
11.579,9.3134,2
10.637,10.354,2
12.62,10,2
14.219,12.448,2
13.682,11.51,2
15.103,10.422,2
12.533,9.1486,2
13.386,11.276,2
14.428,9.8456,2
14.431,10.244,2
14.533,10.52,2
14.278,11.605,2
13.864,11.538,2
14.236,9.8493,2
11.591,9.6103,2
13.432,10.825,2
14.067,10.704,2
12.984,10.978,2
12.208,9.9374,2
14.526,11.796,2
12.627,9.1449,2
10.291,11.281,2
15.101,9.0929,2
13.383,10.171,2
12.975,11.724,2
14.707,10.536,2
13.742,10.326,2
13.824,9.779,2
14.557,12.934,2
12.853,9.9765,2
14.25,10.991,2
11.082,10.404,2
12.17,11.154,2
12.944,12.007,2
12.891,10.646,2
12.422,9.9951,2
11.606,11.597,2
11.261,11.242,2
13.337,10.839,2
13.39,9.8672,2
12.42,10.537,2
10.646,7.5028,2
11.228,10.92,2
13.863,9.6378,2
12.831,10.189,2
13.55,11.116,2
15.073,11.849,2
14.652,12.535,2
11.91,12.209,2
13.065,8.5366,2
12.136,12.102,2
13.107,12.125,2
14.002,9.8866,2
13.369,10.29,2
13.621,8.8872,2
12.986,11.155,2
14.209,12.639,2
0.32864,12.573,3
2.5485,13.747,3
0.66814,10.778,3
-0.15125,11.253,3
2.4709,13.6,3
-0.94714,12.32,3
1.9922,13.161,3
0.065013,11.493,3
-1.3007,12.06,3
1.9613,11.435,3
-0.73806,12.802,3
0.14372,12.905,3
-0.021928,12.869,3
3.1854,13.732,3
1.8811,13.112,3
1.6852,11.968,3
2.167,12.363,3
0.53939,10.471,3
2.235,12.142,3
-1.0608,11.683,3
0.30153,13.007,3
2.4614,14.519,3
-0.66634,11.91,3
0.13871,12.826,3
-0.052527,13.541,3
0.698,11.894,3
1.5129,13.203,3
1.2525,14.382,3
0.89405,11.396,3
1.734,13.463,3
0.4635,12.208,3
0.29482,13.195,3
-0.39153,13.312,3
0.28353,13.237,3
0.071259,13.243,3
-0.11352,12.355,3
-0.13784,12.844,3
-1.4146,11.819,3
2.7619,13.454,3
2.1678,13.408,3
2.1844,13.983,3
1.1888,13.162,3
1.0425,13.373,3
-0.017287,10.946,3
0.026151,12.324,3
2.4145,14.452,3
2.7764,13.126,3
0.11057,10.566,3
1.3754,11.916,3
0.72884,12.969,3
0.32041,11.912,3
1.55,13.701,3
-0.88543,12.901,3
2.0018,13.438,3
-0.46562,11.188,3
1.5875,13.481,3
-1.0485,12.892,3
-0.36935,12.765,3
0.28333,13.993,3
0.90826,13.746,3
2.9931,13.709,3
-0.70934,12.632,3
1.9071,13.373,3
2.4327,14.574,3
2.4036,13.192,3
1.8105,12.188,3
2.4845,12.577,3
0.53202,12.605,3
1.1921,13.432,3
1.0933,14.989,3
1.3139,13.28,3
2.9238,14.242,3
1.7682,14.147,3
3.3775,13.153,3
1.1161,13.335,3
1.2047,12.103,3
1.6731,12.456,3
0.2376,13.296,3
-0.27429,12.193,3
0.25736,13.163,3
1.9387,13.489,3
2.2939,13.286,3
-0.15332,13.465,3
1.5873,12.724,3
-0.98088,13.349,3
-1.4814,12.377,3
-0.70973,11.857,3
0.32526,11.039,3
0.20497,11.551,3
1.2634,12.771,3
0.13868,14.178,3
1.367,14.452,3
1.1532,12.86,3
-0.79047,12.53,3
1.8811,12.48,3
-0.16803,12.378,3
-0.427,11.953,3
1.7063,11.938,3
-0.50851,12.493,3
-0.004393,13.027,3
-0.21893,11.508,3
0.2342,12.464,3
1.1124,12.752,3
0.73824,14.303,3
0.8584,13.427,3
-0.18245,12.793,3
3.4338,13.813,3
0.58258,13.148,3
-0.49742,12.026,3
0.4489,13.32,3
-0.30524,13.003,3
-0.61784,12.491,3
2.9585,15.76,3
-0.00066827,12.263,3
-0.061494,12.418,3
1.8165,15.256,3
1.1899,10.801,3
1.2471,11.322,3
1.3759,12.999,3
0.50003,11.676,3
-0.43606,12.531,3
1.306,12.229,3
3.2383,11.354,3
0.68886,12.883,3
1.1484,12.793,3
0.58694,14.39,3
1.5612,13.1,3
1.4241,12.457,3
4.0964,15.494,3
2.4649,11.857,3
0.73018,12.106,3
2.8771,13.782,3
3.7327,12.723,3
-0.72067,12.754,3
0.85395,12.242,3
-1.2106,11.628,3
1.2103,13.395,3
-1.9992,11.891,3
-0.44998,10.484,3
1.1371,13.257,3
-1.1671,11.735,3
2.1327,15.728,3
-1.9596,10.47,3
1.9467,13.783,3
1.3901,11.906,3
1.0424,14.489,3
2.857,14.449,3
0.081397,13.155,3
-0.22291,12.02,3
1.4026,12.425,3
3.2031,13.652,3
1.3712,12.61,3
-0.25488,14.19,3
-1.0923,11.727,3
1.164,14.109,3
1.0341,11.626,3
-0.080363,12.814,3
0.90815,10.793,3
1.3886,13.418,3
-0.62068,12.398,3
0.38854,11.112,3
0.9784,13.05,3
0.23457,11.944,3
1.2872,12.962,3
0.77247,12.123,3
2.1,12.875,3
0.95231,13.071,3
3.6575,12.716,3
-0.42863,12.135,3
1.9162,13.624,3
0.82873,10.908,3
0.79555,12.596,3
-0.84776,11.256,3
0.9411,12.079,3
-1.047,11.263,3
-1.3579,11.898,3
1.0551,12.443,3
-2.1408,13.029,3
0.90048,13.374,3
1.2579,13.925,3
1.4742,14.559,3
-0.45333,11.962,3
-0.92426,10.523,3
1.9614,13.306,3
0.082764,14.358,3
1.7472,14.893,3
-0.63326,11.882,3
-0.084752,13.106,3
1.5638,12.082,3
1.1562,13.012,3
0.89677,12.354,3
2.916,14.002,3
2.0552,13.82,3
-1.4981,11.663,3
2.4003,12.867,3
1.7327,12.466,3
0.87225,11.767,3
0.031841,11.741,3
0.28713,10.981,3
-0.54061,12.598,3
0.69844,12.726,3
0.59298,13.144,3
1.6932,13.926,3
0.83308,14.345,3
3.7017,13.337,3
1.6468,13.321,3
0.83864,11.677,3
0.57811,12.397,3
1.7136,12.42,3
0.66108,10.986,3
2.4617,11.801,3
1.2752,13.932,3
-0.72236,12.574,3
2.8223,13.675,3
2.0575,11.87,3
0.27331,12.364,3
2.5665,13.055,3
0.55793,13.955,3
0.4511,12.126,3
1.0077,12.499,3
-1.7759,11.271,3
0.9702,12.228,3
1.097,12.927,3
0.43805,12.811,3
1.425,12.319,3
4.6061,13.877,3
-0.62984,12.361,3
2.112,13.124,3
1.9422,11.123,3
1.5466,12.452,3
0.75756,10.498,3
4.4852,14.931,3
0.018392,14.019,3
1.4153,12.231,3
3.6242,15.511,3
1.5797,13.199,3
2.2336,13.868,3
2.3534,13.155,3
0.84912,12.836,3
1.4112,12.23,3
-0.89576,11.502,3
1.5478,13.674,3
1.509,13.928,3
-0.034684,11.786,3
2.1125,12.071,3
1.121,14.624,3
0.45169,12.288,3
1.4937,13.113,3
2.9886,13.672,3
1.9759,13.984,3
-1.1213,12.457,3
2.3036,11.512,3
1.5146,12.941,3
-0.33363,13.29,3
2.1802,13.271,3
-0.014169,13.371,3
0.51889,11.658,3
0.49634,13.812,3
0.30999,12.702,3
2.9112,14.823,3
1.6332,13.422,3
1.2459,12.64,3
1.5151,12.938,3
2.4061,12.352,3
2.7767,13.989,3
-0.21327,11.528,3
0.31932,12.932,3
0.40218,11.699,3
1.3127,12.9,3
0.61755,11.697,3
0.43726,12.107,3
2.3407,13.777,3
0.4006,12.116,3
2.7824,14.102,3
-0.03836,12.529,3
-0.451,10.52,3
1.1725,12.59,3
-1.4203,12.451,3
1.5563,13.044,3
0.54534,11.977,3
0.16899,12.133,3
1.5947,11.12,3
0.93109,12.09,3
0.82473,12.921,3
2.3795,12.669,3
1.291,13.69,3
2.3663,13.69,3
1.2471,12.89,3
0.99307,12.005,3
0.2696,11.879,3
0.7353,13.025,3
1.5609,13.366,3
-0.59,10.794,3
-0.08345,12.352,3
-0.53476,10.906,3
2.7879,13.011,3
2.6173,11.384,3
4.0155,13.845,3
-0.28584,12.137,3
0.014017,11.296,3
1.3317,13.246,3
3.2587,14.563,3
0.076955,11.909,3
1.5327,12.889,3
-1.6003,12.464,3
1.8411,12.592,3
1.9343,13.929,3
1.6023,13.517,3
1.5655,13.792,3
1.375,13.752,3
2.7132,13.175,3
2.4618,13.894,3
0.47383,13.196,3
1.1746,13.124,3
-1.1369,11.843,3
-0.9936,10.199,3
1.8229,12.154,3
2.1329,13.11,3
1.7796,11.917,3
-0.72443,11.078,3
2.1374,12.006,3
1.3247,14.033,3
0.97406,13.472,3
1.2515,12.182,3
1.071,11.457,3
-2.0624,10.669,3
1.5622,13.67,3
2.2542,12.615,3
0.24608,12.552,3
4.1286,14.011,3
0.17016,13.332,3
0.63861,12.852,3
0.42163,12.455,3
2.7894,14.639,3
-0.065575,14.006,3
3.3222,12.344,3
1.2034,13.493,3
-0.090673,11.739,3
-1.7669,10.774,3
1.7281,13.066,3
3.961,12.854,3
1.5304,13.039,3
0.76844,12.228,3
1.6621,12.961,3
-0.14053,14.099,3
0.12522,12.108,3
1.5791,13.116,3
1.1895,12.289,3
1.8655,12.833,3
0.13457,13.945,3
