0,1,2
-1.7811131027732985,-2.4791047122935055,0.0
-1.6850186345290017,-0.4369206458772983,0.0
1.3098373460067028,2.4164959317911543,1.0
2.1022501219960277,1.5812870998482982,1.0
1.8309067944092514,3.2298663691442995,1.0
3.239152609412984,2.6750764705883183,1.0
-1.3470751759669115,-3.8385482829695015,0.0
1.283711510468975,2.336037969530706,1.0
1.1677222274735306,1.2423643125799217,1.0
2.486912021723575,1.5079747607739393,1.0
-2.9922586758854495,-0.9714438216012165,0.0
-2.3225981232438295,-4.574275009965188,0.0
-1.520978755011496,-1.486300579163681,0.0
2.5259610668029397,0.07729254530437979,1.0
-2.1127643490819725,-1.4826543771470733,0.0
-1.8163237513916386,-3.6122679538431615,0.0
-1.753528942219496,-2.6825987020073363,0.0
2.522619392527279,2.4875096889577186,1.0
-2.258933085757702,-2.425975699918352,0.0
-1.86938141418188,-1.1835868675117385,0.0
1.3625926447230428,1.1221795236611691,1.0
2.892070679965752,2.465821425858559,1.0
-2.0601286360116813,-2.330622176788544,0.0
3.076368952591256,2.3234925451068684,1.0
-1.8052770515589864,-1.3188031454886708,0.0
0.40210988543969783,-1.7922385804899041,0.0
-3.832273517769411,-3.6696406655917184,0.0
2.174945769366288,2.2613455319682103,1.0
-1.4627884022887176,-1.0100237624615973,0.0
-1.3348023377463325,-2.053769131637633,0.0
1.3441955327878168,2.6781677645013158,1.0
2.0170848171390516,0.644028501258656,1.0
4.859986621114819,0.27644980464999724,1.0
-2.39591611080057,-1.545035123667777,0.0
4.351524617248583,2.9347685192271165,1.0
3.3564756018754913,1.9417786156363683,1.0
2.3425212163777362,2.306679891204349,1.0
2.4537595123272293,1.2076437853553768,1.0
1.9182730578888845,3.1044114323567706,1.0
-2.006015862391524,-1.9778602186146965,0.0
-2.1162966990689975,-1.3010430846122492,0.0
3.055878694741948,3.228040211318058,1.0
2.309482404751094,3.196285525639637,1.0
-2.685866613603467,-3.0879136610164837,0.0
1.6458839673385322,1.9334136025008044,1.0
-2.2768865882791984,-1.997405388319267,0.0
-0.716820842431156,-1.4840796482664844,0.0
2.6537302246008143,1.56908902062486,1.0
-0.573122201254638,-1.3692747577819495,0.0
0.9306979495490864,1.0225494512802742,1.0
2.8308910239165863,2.522179939505445,1.0
1.7089407441518987,2.4031364244554947,1.0
0.48602653837779575,1.608844448005879,1.0
-3.032617762436248,-1.0853337804323049,0.0
2.722632614254936,-0.49696460464324854,1.0
-1.7456080602992894,-1.6438972963897578,0.0
2.2520037840029126,2.302944607448832,1.0
-4.239764608555089,-2.4593184043505807,0.0
-3.4068846032533218,-2.36366768638558,0.0
2.9958909826379987,2.1830565741626016,1.0
2.2647640023303985,2.2855246883304,1.0
2.0103675402283168,-0.5493967964371675,1.0
-2.448080232871322,-2.2452754949572307,0.0
-0.5348048660119391,-3.1192423199291266,0.0
3.5989229265609843,2.776239435222913,1.0
-2.560690460504137,-1.7847514526112684,0.0
2.307040852604958,3.6182061221523236,1.0
2.978996224164865,0.08807103465653032,1.0
3.2852851327084633,2.309813997598047,1.0
3.39603469645318,1.9796690710520564,1.0
0.8540903265595505,4.186869197190161,1.0
-1.9174890431853713,-2.467058718238815,0.0
1.5648825164650282,2.595752272689355,1.0
4.042719778300167,2.1655660567687027,1.0
2.549889216775662,0.8923001298023241,1.0
-2.14538746384977,-2.9202264259960464,0.0
-1.3474258686881135,-0.7585893788310096,0.0
-0.7281107343845379,-2.6937299159371726,0.0
0.8451997602682073,2.316922025846762,1.0
-0.30871024986964235,-1.6335057048613086,0.0
-3.5463315222333973,-3.108578496481983,0.0
-0.4674963032298487,-2.9100244454339546,0.0
-2.5398702709030774,-2.271842931272113,0.0
-1.603635185978984,-2.1149061437355936,0.0
0.9144480412140386,1.2256966737717758,1.0
-1.9246666018260459,-2.2462394683902267,0.0
0.947366278255424,2.8463651055554786,1.0
1.4699962533960989,2.4687694940072373,1.0
1.6640308630333307,1.7972782621907246,1.0
-1.863360081713335,-4.384670716229059,0.0
2.742270190575593,3.6015386659152133,1.0
-2.4376803691638846,-0.9847171555693375,0.0
-1.3390444882019965,-3.205237937615795,0.0
-1.9412294609745462,-3.196883967242525,0.0
0.04618493999359963,2.5266266249889453,1.0
-4.314556223078865,-2.0849799780670493,0.0
-2.9918569718553063,-2.0605368017310672,0.0
3.0465702091114935,4.540997078017282,1.0
-2.744124632681641,-0.8428067888366333,0.0
2.7401916804774125,0.2370726191271082,1.0
3.3324011335622634,2.3792832024557105,1.0
-1.737237265508107,-1.436252930540446,0.0
-2.897649609845727,-2.5769043062211114,0.0
2.1235221316046036,2.868712252023745,1.0
-2.224273028655491,-3.078829499348851,0.0
-2.350003226692045,-1.506666553563862,0.0
2.615865882594905,2.3143062624867055,1.0
-0.8388802607088848,-3.5472741213973795,0.0
1.4697627449466026,2.513225131145803,1.0
-4.04819625341354,-2.6362241123920094,0.0
-1.4507757948786342,-2.1492227490213205,0.0
-0.4067716652287632,-2.1974644311556273,0.0
-1.4651807658663816,-1.4451542543906326,0.0
-2.1451125282850456,-1.7964389598791395,0.0
-1.2810669580118388,-1.9620048563799217,0.0
1.2490571972382785,1.3947651012940048,1.0
2.6664751837880534,1.129638919993368,1.0
-1.7303376077414283,-0.6477590084022296,0.0
1.6248907155816283,3.001759438568019,1.0
1.8535427399475934,1.9618674422133289,1.0
2.65305301536993,0.1800537467570995,1.0
2.2818918843371954,2.59151403551778,1.0
3.235237067536966,2.2194766262522276,1.0
1.3832304615927244,1.070211461029225,1.0
-1.2906805943436352,-0.9059173747654738,0.0
2.8212989659481655,1.4586727507748767,1.0
3.1023903138840954,3.9043647306462876,1.0
2.625659387710781,1.46288938111531,1.0
2.462244906855917,2.2391280129502174,1.0
-3.61493869262824,-4.2243378174513255,0.0
-1.1551453652624413,-0.31424641396575836,0.0
-2.1405068005956025,-1.0427201662753731,0.0
1.2125539791048285,2.1805760898213635,1.0
2.272879766786259,3.452883807386482,1.0
4.0499754294254,2.8323534796832384,1.0
-3.4047050182229937,-1.9483672046592329,0.0
-2.05473999520937,-2.0618586536168975,0.0
3.3426397023389596,1.5033631676261636,1.0
-2.724376847479392,-2.1052203888000824,0.0
3.427658058671384,5.006779403109967,1.0
3.009950488358128,1.1406331987441414,1.0
1.4993026932706326,0.9058319463348095,1.0
1.7745106752705957,0.826976089813446,1.0
3.949665030270025,0.7853589818423754,1.0
-1.3396278671366786,-0.8704057487817625,0.0
2.8715468715585066,2.7687290004989205,1.0
0.2014869666468846,1.3218504485306917,1.0
-2.3600647575114886,-1.3650294988409397,0.0
-4.019289151014972,-3.51945375187059,0.0
-0.37930334866909554,-2.2295182222918206,0.0
2.1947421177234943,1.3821046538310557,1.0
0.6786122666869345,1.594060123033484,1.0
-2.492177454456881,-2.6695942554168823,0.0
3.406340197199629,1.518061837611162,1.0
-1.8027403752311575,-1.2031320587836785,0.0
-1.3183162072888028,-1.007629589312352,0.0
-2.6965629149595856,-1.6548451133739572,0.0
3.8149186352474986,2.390693053229274,1.0
-1.0023474881144345,2.9984357515857596,1.0
-0.32099274594785077,-2.6411315980869476,0.0
-1.5923441392852955,-3.7834113489626726,0.0
1.1212406887329087,2.7404998657921436,1.0
2.038296188856748,1.4264687741998057,1.0
3.1470348377620256,0.509523355635024,1.0
-1.3497840054634844,-1.9079569605337885,0.0
2.127784074992812,3.178594072152033,1.0
1.5189639338798806,1.2493757260424778,1.0
1.9995086417842294,4.490723159183556,1.0
-1.8752898497388952,-1.3770491633788278,0.0
0.7304719582743768,2.318111131589099,1.0
2.1656893888053332,2.3900364451361757,1.0
-2.968868039715181,-2.109481715449318,0.0
2.5338789827040253,2.147816197377137,1.0
1.544642325270072,1.7713030180852183,1.0
2.1005331516528396,2.571827713316267,1.0
-1.7600168566597656,-1.1341057641390009,0.0
-1.4277529969121479,-1.743373163407149,0.0
-1.4038573673032353,-2.0692627251744518,0.0
-0.3013506190521127,-2.976431462590184,0.0
1.200392770248818,1.7589024104610087,1.0
-2.2578074496417186,-3.2898547011662345,0.0
2.652933416323994,-0.03170665639196946,1.0
2.2007669787270405,2.8825616019882894,1.0
2.3602498616912806,1.5910553690709697,1.0
3.737628886552888,1.2108174036952475,1.0
3.123905856493353,-0.8524718750361231,1.0
1.6421609082908057,1.8938487723568833,1.0
4.054957051563248,1.8805337305003367,1.0
-1.7607001183500977,-3.27786522803693,0.0
-2.2726779423028645,-2.1790448148767276,0.0
2.9381081097129647,2.328340733032044,1.0
2.8915959907807096,1.4754824685767616,1.0
-3.1047036415665135,-1.5515649484295864,0.0
-1.4333539085743838,0.04263045077420857,0.0
-3.323174314537394,-2.3166327334906995,0.0
2.004935501226626,1.5437422596816455,1.0
-3.129183387532303,-2.9083707521460402,0.0
3.8344028060098756,3.117245475855543,1.0
1.9586425429585035,0.8366129222447705,1.0
-3.326465616410127,-1.1527097445489856,0.0
-1.1081278851037386,-1.1255072740565675,0.0
-4.005828245685466,-3.3007462479263845,0.0
-1.5902701733515614,-0.6253464657251551,0.0
2.7675630820971944,2.2202931511627577,1.0
2.72225377063232,2.0007624894698477,1.0
2.07285675722157,1.9198917864575948,1.0
3.1862033709680686,2.631172760209808,1.0
-3.052428975469474,-1.1821089142193277,0.0
2.192087321388051,2.1220117997705956,1.0
3.155830204183875,1.433573769302681,1.0
1.6444309318712944,2.561353085619716,1.0
0.8752793262722436,3.662689590584705,1.0
2.271978250531951,2.340542067923208,1.0
1.434113725153768,4.233595107580802,1.0
3.610496185422355,2.17370306931578,1.0
2.0089427637950292,2.690606071345463,1.0
-2.1558993136445954,-2.7916683467437613,0.0
-0.8443222672505297,-2.5573194420340197,0.0
1.6301882192909025,1.6822716338842738,1.0
-2.0679248062749784,-1.242145517515558,0.0
1.7498164050431533,1.940107954534393,1.0
-1.5031142800088038,-1.794239660674759,0.0
-3.1257970957758547,-2.2797554976458594,0.0
-2.3962829091074997,-1.665966256449434,0.0
-2.7119411909560904,-1.1568787618466336,0.0
-1.3438158596223375,-1.9467596747671356,0.0
-3.804383923679695,-1.063386105976706,0.0
2.0338901537992102,2.8710789991204893,1.0
-1.1313463997470854,-1.3568459878403096,0.0
4.148682952515455,0.9432319007652432,1.0
-0.4261975568605896,-1.8817423510587261,0.0
1.6303346265028464,1.9896382180613195,1.0
1.9259670375869355,1.9777946162805677,1.0
-2.5820807469121987,-3.02320584135811,0.0
-0.7044216729899895,-1.6905685006363855,0.0
1.1786817376441072,0.9263710833416794,1.0
-2.9642756215195076,-1.9834456759604966,0.0
1.9559073126357913,1.0845354212663816,1.0
-1.6499083110964832,-1.8776720744569193,0.0
-3.544822796139419,-2.964500833970265,0.0
1.0626661786520883,1.2631690806238876,1.0
2.142042873944032,3.775569009182533,1.0
2.943179260553299,3.9023819793282284,1.0
-0.588133563975944,-2.1277962252923297,0.0
-0.9958939372991082,-2.5687100002654146,0.0
-1.1969747937507516,-1.3377601336462837,0.0
-1.4627671490994643,-2.257797551242064,0.0
1.7219701252689061,2.4683843253217725,1.0
-2.637278070268842,-1.2980788490957027,0.0
2.1280695237958445,3.222419304120143,1.0
0.8265574449376274,2.415461309163018,1.0
-2.009289774550392,-2.807948946404697,0.0
-2.2428166894569106,-1.434830419360826,0.0
2.8776039017293975,2.812696988316594,1.0
-4.330638556476156,-4.103862587277071,0.0
2.42736951661872,1.5187577964245307,1.0
-1.4398720707526884,-1.1311566256076202,0.0
1.6804152924526772,1.3152297204722507,1.0
-0.733330604247213,-0.9414472589057099,0.0
-1.531266933283204,-1.2406951065732899,0.0
4.000983537192799,0.770500206627114,1.0
-1.6601685169599572,-2.0684359654840474,0.0
-1.5901026700302305,-2.92986353400301,0.0
1.322898029867657,0.46940786335866913,1.0
2.379821904131177,1.992673017073185,1.0
2.26580158707764,1.1045356679039706,1.0
1.6499542653726706,3.013420337082707,1.0
-1.819949806391443,-3.126977938919305,0.0
-2.5803413731195013,-2.5841206503324585,0.0
0.5231731945768887,2.783947221770242,1.0
-3.677906213531262,-3.6445388554825633,0.0
-1.890459352404317,-1.6033453817003374,0.0
2.6555601141253296,2.344440249381835,1.0
2.475180284896253,1.1975363162421173,1.0
-1.4891402814833459,-1.5034053084773595,0.0
-1.8870613359049866,-3.67595248641215,0.0
-0.5295094496069195,-1.1188073366366824,0.0
-1.8100005860510298,-0.3768122313680313,0.0
1.138276411071133,1.463217742163177,1.0
-2.1147013098496465,-1.699665933980146,0.0
3.2122616886371826,2.122634205573354,1.0
-1.7860985939048148,-0.5366054296471405,0.0
2.6990914469030955,0.45581055154865147,1.0
-2.4688072076545087,-2.635995742727846,0.0
3.0896136370992715,1.9364516309254316,1.0
-4.166026953501193,-2.956057597068924,0.0
0.6950447542355771,0.858594356304293,1.0
0.9223441928391609,0.9400202174460481,1.0
-1.2139301624777556,-0.7309275737219658,0.0
-0.7775606688626235,-3.471984873719225,0.0
-1.4587605808588198,-2.765349819888335,0.0
-1.1087094465780782,3.5423201839192355,1.0
-1.2966852172024361,-0.9259741701988262,0.0
3.000108899569806,1.2467166703187953,1.0
0.809547630461616,2.6984198571922553,1.0
1.5328073073530981,2.4520566429681185,1.0
-2.2583032627741675,-1.9942339346416476,0.0
-0.8358459065671446,-0.5603809787881302,0.0
1.9816708034030575,3.551562033181612,1.0
1.8865978198598503,0.48097719107093195,1.0
1.2332444548558508,2.8720218781606897,1.0
1.6444547663175948,2.102400065187334,1.0
0.6107973131386246,1.182585430704056,1.0
-0.33735133094041636,1.3389031223617671,1.0
0.9611957199728185,2.92538345937935,1.0
-2.0759586842390654,-3.727458185910492,0.0
0.38463406023531577,2.4049358058519186,1.0
-0.34292492995229584,-1.7497656633536156,0.0
2.5851707454597697,2.5010691026757836,1.0
-2.0782409630112384,-1.6539180367024973,0.0
2.032167433374342,2.847697545829434,1.0
-1.2853123236738715,-2.1477660301958506,0.0
-2.7515842068230487,-2.2538613913988823,0.0
1.8224681990167448,2.076082665967323,1.0
1.4056139445639149,2.557172833360492,1.0
-0.9662085551170452,-2.7971298364824166,0.0
-0.996600946575412,-1.6338106819379878,0.0
1.725737975437726,2.725421323993717,1.0
-2.835917458624489,-1.0493474781496368,0.0
-3.244561757175634,-3.628882563053592,0.0
-1.3464004910637175,-3.6530665311371298,0.0
2.7227504138706635,0.6630836711256134,1.0
1.6439742848500711,1.6005180765650804,1.0
-3.75397531479211,-2.645996200829629,0.0
-3.570078073774283,-3.4812129336928157,0.0
-2.175132042362585,-2.1322014077812756,0.0
3.0955377415172096,4.192348911878553,1.0
0.4731398108360825,-1.6485930494537042,0.0
-1.077763885114114,-1.4861021965420238,0.0
1.6199550685443749,2.3710913779652123,1.0
1.7513983435313267,1.9978678457825818,1.0
-1.09965008645805,-2.454436937977123,0.0
1.8656281596804387,2.2401810588230004,1.0
3.013210716913414,2.5989730573640446,1.0
-0.928959447397641,-0.37175512065318195,0.0
-0.7327438834962452,-3.7612621951145573,0.0
-1.8423578444977677,-0.6415654887173294,0.0
2.940980442451602,1.8174822677602533,1.0
-2.689054997151182,-1.3983271284668937,0.0
4.529457545442046,1.7249399391651747,1.0
-5.02682580490154,-1.0319936793720217,0.0
1.3758912987290297,2.877348147400217,1.0
0.870845151384783,1.48959858648514,1.0
1.5235095248363293,0.8044490031240572,1.0
2.8762275297920166,1.686924222358543,1.0
-3.4437018522268166,-1.695883310941681,0.0
2.203753003641185,1.5482858234601524,1.0
1.7979451475791965,3.379482958080666,1.0
1.4160413976111021,2.8964345007396433,1.0
-2.125721278157277,-1.577011762310239,0.0
-0.6512320888647587,-2.45022526607338,0.0
0.8380109592505656,2.410089623956199,1.0
-3.097709704002678,0.6605286537212884,0.0
-1.3343034506027522,-0.28565346908040623,0.0
-2.515745744841399,-2.051703176328406,0.0
2.8446642030922313,1.0154366581491299,1.0
2.9537973389010057,2.009409153384156,1.0
-2.4953828034543317,-3.6066361208262436,0.0
2.1300758523327965,1.5105818591466482,1.0
1.8648262912758264,3.339961420437107,1.0
-2.237482630737642,-0.5318253086633926,0.0
-3.0675046773823422,-1.3112742303000078,0.0
2.0648082589257197,5.097814210254631,1.0
1.2807073793936503,3.3121626796382033,1.0
-2.612353806242214,-0.9201720517239078,0.0
2.4396665437365868,1.8259454225712939,1.0
-1.2673878806645527,-1.1619454418374566,0.0
-2.8116793529745223,-1.7204990519864023,0.0
-2.082731323733764,-1.061442474273365,0.0
-1.626733575756512,-2.0220759407601774,0.0
-0.09264159201563071,1.39261110005026,1.0
2.647854284039377,0.7403063338996125,1.0
2.352616498461713,2.8871576484533583,1.0
-1.7133054633739302,-1.2857451647555045,0.0
2.3745438977706437,1.3342190763442379,1.0
2.4282101814521733,0.709893060791291,1.0
1.667399571918645,2.3587470497349883,1.0
2.029979652105716,1.6260329241953622,1.0
-3.4625622645042387,-2.781155623797572,0.0
-2.221310858577485,-2.4968474697273386,0.0
-1.5986594213341856,-3.4272193468231995,0.0
-2.241369086810882,-2.8296807918547704,0.0
3.2877378161255733,1.5406772628708274,1.0
-2.813481269858617,-1.350518034204923,0.0
-2.746225330080326,-1.3878138343264266,0.0
-1.9542396360858387,-1.9996464575747086,0.0
1.7892240041893877,2.616708790009968,1.0
-1.452753702172966,-0.3025758062239996,0.0
0.7540733187927584,2.3343445842674204,1.0
-2.330705470049848,-0.2971659565894931,0.0
0.04679949347430812,-3.212061654484329,0.0
3.809476187611403,0.8434075857055272,1.0
-2.3608105906315986,-2.6822293810532924,0.0
4.113592787757409,-0.2825929600414372,1.0
-1.99847902014075,-1.2433361494392847,0.0
0.0913254473301719,1.7482052792221168,1.0
-1.1306025131812842,1.1863989185713772,0.0
-0.36539335299531106,-0.07716503802773844,0.0
1.9060290471457764,2.3921996659610025,1.0
1.7822867857806812,1.3180533953260474,1.0
2.560886374184446,3.96765421996355,1.0
-2.523897696675125,-1.3448135780539472,0.0
-2.7362555223043503,-2.7453895831688273,0.0
1.6161913771694008,3.4992149385647324,1.0
2.3031197418647427,2.43850686368905,1.0
-0.8692949479673628,-1.2176424406314141,0.0
-1.989356339820198,-1.1800274189953672,0.0
-1.8098986727234814,-2.367313917594683,0.0
0.8082883448214602,1.1847645803113207,1.0
2.1662061573953877,2.85187458031582,1.0
-1.7562019100670798,-3.0593870556381404,0.0
0.46899148217862363,0.7785663804707101,1.0
2.9010413767681253,2.812191941513703,1.0
-1.3039737385863805,-1.5962709185886246,0.0
3.23747057381289,1.9627837613430967,1.0
1.9703751082758962,3.688503078581089,1.0
-2.348389688656467,-1.4248401844456131,0.0
1.467093997808702,3.1252993881651054,1.0
0.07980594245927652,2.3962132286892457,1.0
0.3561514029248669,1.6453642710718221,1.0
-2.3050730377923982,-2.529658766586517,0.0
2.7264500122077058,1.2557962041822686,1.0
-0.9858910314607423,-1.2049781649398912,0.0
-1.315502457180918,-3.605450761503624,0.0
1.9915407727204317,2.589557657345982,1.0
1.5100417227409657,1.224168928804345,1.0
2.2119147055430948,1.0500104635906338,1.0
2.585508236505368,1.526329381427639,1.0
-3.0679788056978086,-0.05638090486543068,0.0
-2.2156998789185667,-2.2674158853748394,0.0
-1.2383520755229913,-2.285137186025516,0.0
-1.6940130588663593,-2.3284988744213053,0.0
-4.503423762377569,-1.437509181755233,0.0
-2.149180672787952,-2.6530217853977724,0.0
-2.558875664034299,-0.47797467261228177,0.0
3.199952095286925,1.713789417148168,1.0
-3.1672417473339505,-1.360533126460535,0.0
2.5187473954242554,3.131382661178449,1.0
2.883597581345818,2.6914627431043128,1.0
1.6683409817473,2.714388135839014,1.0
0.10803403004085133,2.861310340988876,1.0
2.3518812141056813,0.6193454321052265,1.0
0.08336959929366738,0.4896746008002979,1.0
2.3418986852158112,2.1370432086197018,1.0
-0.746340256767585,-2.3194820008319366,0.0
-3.4356849837462455,-1.7654686803714905,0.0
-3.4284234175286334,-1.5992768812278002,0.0
-1.283422239837553,-2.2722446851487303,0.0
0.848932299529161,2.4193844404442166,1.0
2.2833651543611957,2.353535384409328,1.0
-2.110836613552626,-2.688301262385212,0.0
3.1831211903969177,0.9194335276294201,1.0
4.164397421457641,2.5361783748135305,1.0
-1.987367894629503,-1.4917448779504578,0.0
-1.6782230938460192,-0.30407211956547475,0.0
2.113272594069487,2.053625580821206,1.0
-0.6295371730792143,-3.4551921068773788,0.0
3.014561138474728,2.970186072076766,1.0
1.9560066808079501,3.1576895930839726,1.0
2.819153033187814,3.462905247386043,1.0
2.083355852942859,3.1307052419962247,1.0
1.8735562680692202,3.388679297257351,1.0
2.0778606728658184,4.243612921917837,1.0
0.1251583498186999,1.5980772791319333,1.0
-2.550523946479285,-1.0725488588543768,0.0
2.7164517503881527,1.990729376632496,1.0
1.8893664746161056,2.369049646044972,1.0
-1.83702760906188,-2.5090053627980557,0.0
0.6220842057803335,2.4903618231459284,1.0
-0.2936725507297764,0.6087553915085295,1.0
1.695684470453381,3.297145075587927,1.0
-3.952583663649643,-0.538177376468534,0.0
1.867652921641188,1.83801031199789,1.0
-0.5675244550270495,-1.0298845211510281,0.0
3.7092268278230804,4.9768878535205054,1.0
-0.9127514815423234,-1.935765136409321,0.0
1.6646527564475087,2.261439314550827,1.0
-2.316128927674192,-0.44883799055754925,0.0
-2.0244864540285583,-1.9759769218344319,0.0
-2.1674773600271084,-1.446015794405693,0.0
1.050318006114304,1.4322954607297642,1.0
1.9340205858582622,1.6398774435785382,1.0
-2.6314778229416094,-1.2990438374093374,0.0
0.6500941140239624,-1.9937669993133513,0.0
0.2682814532992783,2.6052956399523244,1.0
2.9236982304320556,1.130107385588444,1.0
-1.7383719109041238,-1.800532691167657,0.0
-3.096312120296307,-2.560586147804186,0.0
-2.6429926181577903,-2.2571514564528004,0.0
1.1246126001210839,0.6306844985348974,1.0
0.4023905120612785,3.041314731963377,1.0
1.5800672179161335,0.9962817295595505,1.0
-3.8520187811072226,0.0799934559444977,0.0
-2.0556717652273946,-2.842481174038971,0.0
-0.0939719135799506,-2.9717355735647253,0.0
-0.15808870294791855,-1.7741325424668621,0.0
-0.4249307853307007,-0.8593680458827331,0.0
3.7002857519382197,1.0922612827950169,1.0
3.1343896652346017,2.848296429956571,1.0
-2.998629130509187,-0.784445122237156,0.0
-3.068047702659463,-1.6601494897878353,0.0
3.1368497486415157,2.7545053881951707,1.0
-1.723125455135885,-0.5443085916933614,0.0
-4.396226549968705,-1.9571316163518786,0.0
1.9256731645798943,2.0763405390645437,1.0
1.428633542246783,3.352536183851911,1.0
1.622292833247289,1.0531182616485637,1.0
-2.891103636246904,-2.4762792319576516,0.0
-2.1691688527041375,-1.6244495950771336,0.0
-1.1352896333561615,-2.6200265675350023,0.0
-3.075815465883135,-2.5001146421280147,0.0
1.0648302972854653,3.1131596777940835,1.0
0.586499082100878,2.2111284136889546,1.0
-0.6235542598871131,-2.1409149777140986,0.0
-2.3408419902716533,-2.9972767019055055,0.0
-0.17473233195986593,1.2938857602051956,1.0
1.7468851261781164,0.7785612580211967,1.0
2.0588529805117277,2.7168487437170663,1.0
-1.2254725010232117,-2.742771129581252,0.0
3.6167409500968457,2.811269847205452,1.0
1.6597644072662006,0.9136106040478733,1.0
1.460075641544158,3.20884848895171,1.0
0.9560120866294581,0.3713918793039086,1.0
2.132315210075278,3.9947523832798115,1.0
1.0739393332063667,1.4427539637192275,1.0
2.7054988784932146,5.51665592250426,1.0
-2.583512852896656,-1.0033065654814628,0.0
-0.9351790668966122,-1.1411377270879586,0.0
-3.9691437613345846,-3.540891981475564,0.0
2.0376068675141057,0.6309852740501212,1.0
-1.867370608259019,-1.1305955516924127,0.0
2.836900212586728,0.9541329481833509,1.0
-1.7221916139601645,-0.577728750645639,0.0
2.552255476214568,0.6542063580360316,1.0
-2.5192290902500747,-2.009516351706204,0.0
1.0464343061244388,2.725345846879912,1.0
3.0742734147707433,1.8444265400526672,1.0
-3.706967257268376,-0.9173664418962182,0.0
1.403282105068842,2.1646759103393207,1.0
-3.680540151946877,-2.648748496098824,0.0
-1.959062035609207,-0.2683972068659195,0.0
1.782189815835628,3.26534340536644,1.0
1.8672951826808435,0.8895514121267201,1.0
1.4389498658140414,1.4244633715696602,1.0
2.9061483805680357,2.6190237257282134,1.0
-3.84888110675227,-2.681140817676031,0.0
-1.8841257206982833,-2.3379929406228737,0.0
2.790598764432721,1.7161396702909013,1.0
1.2140523359702158,1.9503183500426555,1.0
-1.0663915173852745,0.2389111874153036,0.0
-2.7898501802937186,-1.1840736544754065,0.0
1.22492751598837,1.778928999852127,1.0
0.7646999715980403,2.844284889878606,1.0
3.6234517728398896,2.657887704993598,1.0
-1.3741370175487493,-0.840930579373935,0.0
0.48306006669525026,0.9564118402244612,1.0
-1.8406739503524963,-1.0150949020485278,0.0
2.780952157310996,2.8467385044387763,1.0
-1.3825176011911195,-1.278861901081474,0.0
-3.2973674749235458,-2.348063296969801,0.0
3.2969915445108136,2.0622291008831013,1.0
2.6243552983694,1.7082951088400153,1.0
-3.6991317340039584,-1.611653453966569,0.0
-3.568521781388567,-3.7400325025737513,0.0
3.676690804628841,2.325698147230677,1.0
-2.0767706190792987,-2.230860359101399,0.0
-2.48387484267759,-2.748232968044789,0.0
-0.5632462869972277,-1.636535083079481,0.0
3.017116449340004,1.951593613567626,1.0
1.9400941875632534,2.1261788477450803,1.0
-2.870167161844204,-3.312842230088086,0.0
1.4964286864516096,3.3165273853265216,1.0
3.2008270981160067,3.268445875775506,1.0
-2.738456293439837,-3.93302571694878,0.0
