2023-11-17 07:28:23,985 DEBUG   HandlerThread:823776 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.35', 'python': '3.11.5', 'heartbeatAt': '2023-11-17T01:58:23.978829', 'startedAt': '2023-11-17T01:58:23.262627', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/main.py', 'codePathLocal': 'main.py', 'codePath': 'Classes/DL/Assignment1/main.py', 'git': {'remote': 'https://github.com/TheUnsolvedDev/IIT_Madras_days.git', 'commit': 'd9cc9693947b5d5ce3965cea6b71aebbfe3f5305'}, 'email': 'shuvrajeet17@gmail.com', 'root': '/home/shuvrajeet/Documents/GitHub/IIT_Madras_days', 'host': 'desktop', 'username': 'shuvrajeet', 'executable': '/home/shuvrajeet/miniconda3/envs/ResearchIITM/bin/python3', 'cpu_count': 6, 'cpu_count_logical': 6, 'cpu_freq': {'current': 3050.315, 'min': 2200.0, 'max': 3600.0}, 'cpu_freq_per_core': [{'current': 1962.306, 'min': 2200.0, 'max': 3600.0}, {'current': 1962.331, 'min': 2200.0, 'max': 3600.0}, {'current': 3914.235, 'min': 2200.0, 'max': 3600.0}, {'current': 3924.627, 'min': 2200.0, 'max': 3600.0}, {'current': 3921.959, 'min': 2200.0, 'max': 3600.0}, {'current': 2616.432, 'min': 2200.0, 'max': 3600.0}], 'disk': {'/': {'total': 438.5479202270508, 'used': 156.2199935913086}}, 'gpu': 'NVIDIA GeForce RTX 2060 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 2060 SUPER', 'memory_total': 8589934592}], 'memory': {'total': 31.257389068603516}}
2023-11-17 07:28:23,985 INFO    HandlerThread:823776 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 07:28:23,985 INFO    HandlerThread:823776 [system_monitor.py:probe():227] Publishing system info
2023-11-17 07:28:23,985 DEBUG   HandlerThread:823776 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 07:28:23,985 DEBUG   HandlerThread:823776 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 07:28:23,985 DEBUG   HandlerThread:823776 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 07:28:24,890 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/requirements.txt
2023-11-17 07:28:24,891 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/conda-environment.yaml
2023-11-17 07:28:26,606 DEBUG   HandlerThread:823776 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 07:28:26,607 INFO    HandlerThread:823776 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 07:28:26,611 DEBUG   SenderThread:823776 [sender.py:send():380] send: files
2023-11-17 07:28:26,611 INFO    SenderThread:823776 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-17 07:28:26,614 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 07:28:26,615 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: stop_status
2023-11-17 07:28:26,889 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/conda-environment.yaml
2023-11-17 07:28:26,890 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/wandb-metadata.json
2023-11-17 07:28:27,029 DEBUG   SenderThread:823776 [sender.py:send():380] send: telemetry
2023-11-17 07:28:27,030 DEBUG   SenderThread:823776 [sender.py:send():380] send: exit
2023-11-17 07:28:27,030 INFO    SenderThread:823776 [sender.py:send_exit():585] handling exit code: 1
2023-11-17 07:28:27,030 INFO    SenderThread:823776 [sender.py:send_exit():587] handling runtime: 2
2023-11-17 07:28:27,031 INFO    SenderThread:823776 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-17 07:28:27,031 INFO    SenderThread:823776 [sender.py:send_exit():593] send defer
2023-11-17 07:28:27,032 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,032 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-17 07:28:27,032 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,032 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-17 07:28:27,032 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 1
2023-11-17 07:28:27,032 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,032 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-17 07:28:27,032 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,032 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-17 07:28:27,032 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 2
2023-11-17 07:28:27,032 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,032 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-17 07:28:27,032 INFO    HandlerThread:823776 [system_monitor.py:finish():203] Stopping system monitor
2023-11-17 07:28:27,032 DEBUG   SystemMonitor:823776 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-17 07:28:27,035 DEBUG   SystemMonitor:823776 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-17 07:28:27,035 DEBUG   SystemMonitor:823776 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-17 07:28:27,033 INFO    HandlerThread:823776 [interfaces.py:finish():202] Joined cpu monitor
2023-11-17 07:28:27,035 INFO    HandlerThread:823776 [interfaces.py:finish():202] Joined disk monitor
2023-11-17 07:28:27,066 INFO    HandlerThread:823776 [interfaces.py:finish():202] Joined gpu monitor
2023-11-17 07:28:27,066 INFO    HandlerThread:823776 [interfaces.py:finish():202] Joined memory monitor
2023-11-17 07:28:27,067 INFO    HandlerThread:823776 [interfaces.py:finish():202] Joined network monitor
2023-11-17 07:28:27,067 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,067 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-17 07:28:27,067 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 3
2023-11-17 07:28:27,067 DEBUG   SenderThread:823776 [sender.py:send():380] send: stats
2023-11-17 07:28:27,067 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,067 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-17 07:28:27,067 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,067 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-17 07:28:27,067 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 4
2023-11-17 07:28:27,067 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,067 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-17 07:28:27,067 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,067 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-17 07:28:27,067 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 5
2023-11-17 07:28:27,067 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,067 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-17 07:28:27,067 DEBUG   SenderThread:823776 [sender.py:send():380] send: summary
2023-11-17 07:28:27,068 INFO    SenderThread:823776 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-17 07:28:27,068 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,068 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-17 07:28:27,068 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 6
2023-11-17 07:28:27,068 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,068 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-17 07:28:27,068 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,068 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-17 07:28:27,070 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 07:28:27,464 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 7
2023-11-17 07:28:27,464 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:27,464 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-17 07:28:27,464 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:27,464 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-17 07:28:27,617 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 07:28:27,795 INFO    wandb-upload_0:823776 [upload_job.py:push():131] Uploaded file /tmp/tmpqcqb9s76wandb/qnk3jr7f-wandb-metadata.json
2023-11-17 07:28:27,890 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/config.yaml
2023-11-17 07:28:27,890 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/wandb-summary.json
2023-11-17 07:28:27,890 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_created():271] file/dir created: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/output.log
2023-11-17 07:28:29,033 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 8
2023-11-17 07:28:29,034 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 07:28:29,034 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:29,034 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-17 07:28:29,034 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:29,034 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-17 07:28:29,035 INFO    SenderThread:823776 [job_builder.py:build():298] Attempting to build job artifact
2023-11-17 07:28:29,035 INFO    SenderThread:823776 [job_builder.py:_get_source_type():428] is repo sourced job
2023-11-17 07:28:29,044 INFO    SenderThread:823776 [job_builder.py:build():404] adding wandb-job metadata file
2023-11-17 07:28:29,048 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 9
2023-11-17 07:28:29,049 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:29,049 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-17 07:28:29,049 DEBUG   SenderThread:823776 [sender.py:send():380] send: artifact
2023-11-17 07:28:29,890 INFO    Thread-12 :823776 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/output.log
2023-11-17 07:28:30,506 INFO    SenderThread:823776 [sender.py:send_artifact():1458] sent artifact job-https___github.com_TheUnsolvedDev_IIT_Madras_days.git_Classes_DL_Assignment1_main.py - {'id': 'QXJ0aWZhY3Q6NjQxMDQxODUx', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjExNjUxMDg1MQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxMDQxODUx', 'versionIndex': 0}}}
2023-11-17 07:28:30,506 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:30,506 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-17 07:28:30,506 INFO    SenderThread:823776 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-17 07:28:30,891 INFO    SenderThread:823776 [dir_watcher.py:finish():388] scan: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files
2023-11-17 07:28:30,891 INFO    SenderThread:823776 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/config.yaml config.yaml
2023-11-17 07:28:30,891 INFO    SenderThread:823776 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/conda-environment.yaml conda-environment.yaml
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/requirements.txt requirements.txt
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/output.log output.log
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/wandb-metadata.json wandb-metadata.json
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [dir_watcher.py:finish():402] scan save: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/wandb-summary.json wandb-summary.json
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 10
2023-11-17 07:28:30,892 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:30,892 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-17 07:28:30,892 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-17 07:28:30,892 INFO    SenderThread:823776 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 07:28:31,595 INFO    wandb-upload_1:823776 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/conda-environment.yaml
2023-11-17 07:28:31,698 INFO    wandb-upload_0:823776 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/config.yaml
2023-11-17 07:28:31,785 INFO    wandb-upload_3:823776 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/output.log
2023-11-17 07:28:31,805 INFO    wandb-upload_2:823776 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/requirements.txt
2023-11-17 07:28:32,018 INFO    wandb-upload_4:823776 [upload_job.py:push():131] Uploaded file /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/files/wandb-summary.json
2023-11-17 07:28:32,218 INFO    Thread-11 (_thread_body):823776 [sender.py:transition_state():613] send defer: 11
2023-11-17 07:28:32,219 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:32,219 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-17 07:28:32,219 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:32,219 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-17 07:28:32,219 INFO    SenderThread:823776 [file_pusher.py:join():181] waiting for file pusher
2023-11-17 07:28:32,220 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 12
2023-11-17 07:28:32,220 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:32,220 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-17 07:28:32,220 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:32,220 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-17 07:28:32,220 INFO    SenderThread:823776 [file_stream.py:finish():595] file stream finish called
2023-11-17 07:28:32,554 INFO    SenderThread:823776 [file_stream.py:finish():599] file stream finish is done
2023-11-17 07:28:32,554 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 13
2023-11-17 07:28:32,554 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:32,554 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-17 07:28:32,554 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:32,554 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-17 07:28:32,555 INFO    SenderThread:823776 [sender.py:transition_state():613] send defer: 14
2023-11-17 07:28:32,555 DEBUG   SenderThread:823776 [sender.py:send():380] send: final
2023-11-17 07:28:32,555 DEBUG   SenderThread:823776 [sender.py:send():380] send: footer
2023-11-17 07:28:32,555 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: defer
2023-11-17 07:28:32,555 INFO    HandlerThread:823776 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-17 07:28:32,555 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: defer
2023-11-17 07:28:32,555 INFO    SenderThread:823776 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-17 07:28:32,556 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 07:28:32,556 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 07:28:32,556 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: server_info
2023-11-17 07:28:32,556 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: get_summary
2023-11-17 07:28:32,557 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-17 07:28:32,557 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: server_info
2023-11-17 07:28:32,557 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 07:28:32,559 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: job_info
2023-11-17 07:28:32,835 DEBUG   SenderThread:823776 [sender.py:send_request():407] send_request: job_info
2023-11-17 07:28:32,835 INFO    MainThread:823776 [wandb_run.py:_footer_history_summary_info():3760] rendering history
2023-11-17 07:28:32,835 INFO    MainThread:823776 [wandb_run.py:_footer_history_summary_info():3792] rendering summary
2023-11-17 07:28:32,835 INFO    MainThread:823776 [wandb_run.py:_footer_sync_info():3719] logging synced files
2023-11-17 07:28:32,836 DEBUG   HandlerThread:823776 [handler.py:handle_request():146] handle_request: shutdown
2023-11-17 07:28:32,836 INFO    HandlerThread:823776 [handler.py:finish():866] shutting down handler
2023-11-17 07:28:33,559 INFO    WriterThread:823776 [datastore.py:close():294] close: /home/shuvrajeet/Documents/GitHub/IIT_Madras_days/Classes/DL/Assignment1/wandb/run-20231117_072823-Question-1/run-Question-1.wandb
2023-11-17 07:28:33,835 INFO    SenderThread:823776 [sender.py:finish():1536] shutting down sender
2023-11-17 07:28:33,835 INFO    SenderThread:823776 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 07:28:33,835 INFO    SenderThread:823776 [file_pusher.py:join():181] waiting for file pusher
